case_id,subject_id,scenario_name,trajectory_id,hip_delta,knee_delta,phase_delta,parent_reference_sha256,geometrically_admissible,J_pred,domain_coverage,model_supported,prediction_label,distance_to_supported_region,distance_to_supported_region_definition,can_calculate_equals_can_trust,diagnostic_model_trial_id,diagnostic_model_type,diagnostic_model_status,diagnostic_model_approval_status,diagnostic_model_human_readiness,diagnostic_identification_dataset_sha256,candidate_type,current_best_J_pred,delta_J_pred_vs_current,predicted_improvement_magnitude,validation_uncertainty_bound,algorithm_equivalence_tolerance,improvement_margin,support_role,distance_role,decision_guard_rule_status,validation_pair_count,current_model_supported,decision_guard_status,research_exploit_eligible,support_alone_approved_exploit,formal_personalization_approval,iteration,policy_id,selected_for_execution,selection_mode,guard_id,bundle_decision_id,stopping_rule_id,authorization_mode,D0_current_guard_authorized,D1_independent_P95_margin,D1_independent_P95_authorized,old_G2_development_P95_margin,old_G2_development_P95_authorized,independent_one_step_P95,truth_used_for_comparator
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.994092004847,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c96ca769e7193eb7d3b4de2268cbfc33391340b556202a6b72256a88f1f1498b,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988261894968,0.00583010987863,-0.00583010987863,1.7386980744e-11,0.005,-0.010830109896,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0127977326876,False,-0.0112610666376,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982508999748,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c96ca769e7193eb7d3b4de2268cbfc33391340b556202a6b72256a88f1f1498b,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988261894968,-0.00575289522019,0.00575289522019,1.7386980744e-11,0.005,0.000752895202806,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,RESEARCH_EXPLOIT_ELIGIBLE,True,False,False,4,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,True,-0.00121472758873,False,0.000321938461269,True,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-2.000_p+0.01000,0,-2,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988191539987,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c96ca769e7193eb7d3b4de2268cbfc33391340b556202a6b72256a88f1f1498b,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988261894968,-7.03549806684e-05,7.03549806684e-05,1.7386980744e-11,0.005,-0.00492964503672,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00689726782825,False,-0.00536060177826,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-2.000_p-0.01000,0,-2,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988345320892,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,5,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,c96ca769e7193eb7d3b4de2268cbfc33391340b556202a6b72256a88f1f1498b,LOCAL_EXPLOIT_NEIGHBORHOOD,0.988261894968,8.34259242101e-05,-8.34259242101e-05,1.7386980744e-11,0.005,-0.0050834259416,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,4,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00705104873313,False,-0.00551438268313,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+1.000_k-3.000_p+0.00000,1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.980670017433,82.7930174564,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,-0.0018389823146,0.0018389823146,1.7386980744e-11,0.005,-0.00316101770278,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00512864049432,False,-0.00359197444432,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h-1.000_k-3.000_p+0.00000,-1,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.984389292171,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,0.00188029242308,-0.00188029242308,1.7386980744e-11,0.005,-0.00688029244047,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.008847915232,False,-0.00731124918201,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.988261894968,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,0.00575289522019,-0.00575289522019,1.7386980744e-11,0.005,-0.0107528952376,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0127205180291,False,-0.0111838519791,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976832998152,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,-0.00567600159601,0.00567600159601,1.7386980744e-11,0.005,0.000676001578627,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,RESEARCH_EXPLOIT_ELIGIBLE,True,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,True,-0.00129162121291,False,0.00024504483709,True,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-3.000_p+0.01000,0,-3,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982446980112,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,-6.20196363191e-05,6.20196363191e-05,1.7386980744e-11,0.005,-0.00493798038107,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0069056031726,False,-0.0053689371226,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-3.000_p-0.01000,0,-3,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982584133322,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,6,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,1a77d691eb43e733aea102b692af300b1e547096a3b22bc562c834e41a9fe694,LOCAL_EXPLOIT_NEIGHBORHOOD,0.982508999748,7.5133574452e-05,-7.5133574452e-05,1.7386980744e-11,0.005,-0.00507513359184,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,5,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00704275638337,False,-0.00550609033338,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+1.000_k-4.000_p+0.00000,1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.975021560422,82.7930174564,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,-0.00181143772987,0.00181143772987,1.7386980744e-11,0.005,-0.00318856228751,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00515618507905,False,-0.00361951902905,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h-1.000_k-4.000_p+0.00000,-1,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.978685661522,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,0.00185266337031,-0.00185266337031,1.7386980744e-11,0.005,-0.00685266338769,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00882028617923,False,-0.00728362012923,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.982508999748,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,0.00567600159601,-0.00567600159601,1.7386980744e-11,0.005,-0.0106760016134,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0126436244049,False,-0.0111069583549,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971233542623,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,-0.0055994555285,0.0055994555285,1.7386980744e-11,0.005,0.000599455511108,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,RESEARCH_EXPLOIT_ELIGIBLE,True,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,True,-0.00136816728042,False,0.000168498769571,True,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-4.000_p+0.01000,0,-4,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.97677929879,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,-5.36993618744e-05,5.36993618744e-05,1.7386980744e-11,0.005,-0.00494630065551,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00691392344705,False,-0.00537725739705,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-4.000_p-0.01000,0,-4,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976899849681,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,7,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,45063562e3c40f8a7e9ba8ac703404c28cea5b65a1ae6b0e5ecbcbe7765c9e14,LOCAL_EXPLOIT_NEIGHBORHOOD,0.976832998152,6.68515287853e-05,-6.68515287853e-05,1.7386980744e-11,0.005,-0.00506685154617,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,6,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00703447433771,False,-0.00549780828771,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+1.000_k-5.000_p+0.00000,1,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.969449048199,82.7930174564,False,UNSUPPORTED_EXTRAPOLATION,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,e59cd1685a5560cbffa417e4c31aada481a8156425ae6b8fdfc4d2b5890341ac,LOCAL_EXPLOIT_NEIGHBORHOOD,0.971233542623,-0.0017844944242,0.0017844944242,1.7386980744e-11,0.005,-0.00321550559319,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,False,False,7,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00518312838472,False,-0.00364646233472,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h-1.000_k-5.000_p+0.00000,-1,-5,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.973059172146,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,e59cd1685a5560cbffa417e4c31aada481a8156425ae6b8fdfc4d2b5890341ac,LOCAL_EXPLOIT_NEIGHBORHOOD,0.971233542623,0.00182562952249,-0.00182562952249,1.7386980744e-11,0.005,-0.00682562953987,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,7,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00879325233141,False,-0.00725658628141,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.976832998152,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,e59cd1685a5560cbffa417e4c31aada481a8156425ae6b8fdfc4d2b5890341ac,LOCAL_EXPLOIT_NEIGHBORHOOD,0.971233542623,0.0055994555285,-0.0055994555285,1.7386980744e-11,0.005,-0.0105994555459,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,7,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.0125670783374,False,-0.0110304122874,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-5.000_p+0.01000,0,-5,0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971188145709,99.7506234414,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,e59cd1685a5560cbffa417e4c31aada481a8156425ae6b8fdfc4d2b5890341ac,LOCAL_EXPLOIT_NEIGHBORHOOD,0.971233542623,-4.53969143768e-05,4.53969143768e-05,1.7386980744e-11,0.005,-0.00495460310301,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,7,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00692222589454,False,-0.00538555984455,False,0.00196762280892,False
baseline__matched_linear,baseline,matched_linear,asym_h+0.000_k-5.000_p-0.01000,0,-5,-0.01,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,True,0.971292125169,100,True,SUPPORTED_PREDICTION,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,False,8,DIAGNOSTIC_INITIAL_MODEL,DIAGNOSTIC_ONLY,NOT_APPROVED_FOR_PERSONALIZATION,NOT_HUMAN_READY,e59cd1685a5560cbffa417e4c31aada481a8156425ae6b8fdfc4d2b5890341ac,LOCAL_EXPLOIT_NEIGHBORHOOD,0.971233542623,5.85825454466e-05,-5.85825454466e-05,1.7386980744e-11,0.005,-0.00505858256283,DATA_PROVENANCE_NOT_RELIABILITY_APPROVAL,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,RESEARCH_ONLY_VIRTUAL_CANDIDATE,1,True,SUPPORTED_BUT_DECISION_UNRELIABLE,False,False,False,7,R0_P2_V1_G0_NO_BUNDLE_S0,False,,G0_CURRENT_GLOBAL_MAX,NO_BUNDLE,S0_CURRENT_CONTINUATION,DIRECT_ONE_STEP,False,-0.00702620535437,False,-0.00548953930437,False,0.00196762280892,False
